hs_class,player_name,position,industry_composite_rank,industry_composite_stars,industry_composite_rating,rivals_rank,rivals_stars,rivals_rating,hometown,high_school,state,on3_person_key,source_page
2018,Trevor Lawrence,QB,1,5,99.69462365591397,1.0,5.0,6.1,"Cartersville, GA",Cartersville,GA,115766,industry_comparison
2018,Justin Fields,QB,2,5,99.67311827956989,2.0,5.0,6.1,"Kennesaw, GA",Harrison,GA,69308,industry_comparison
2018,Justin Shorter,WR,7,5,98.86451612903225,18.0,5.0,6.1,"Monmouth Junction, NJ",South Brunswick,NJ,69793,industry_comparison
2018,Terrace Marshall,WR,11,5,98.34032258064515,27.0,5.0,6.1,"Bossier City, LA",Parkway,LA,111284,industry_comparison
2018,Zamir White,RB,12,5,98.24166666666666,10.0,5.0,6.1,"Laurinburg, NC",Scotland County,NC,123543,industry_comparison
2018,JT Daniels,QB,14,5,97.80896446937821,4.0,5.0,6.1,"Santa Ana, CA",Mater Dei,CA,68384,industry_comparison
2018,Amon-Ra St. Brown,WR,15,5,97.78650070126228,3.0,5.0,6.1,"Anaheim, CA",Mater Dei,CA,4368,industry_comparison
2018,Tyreke Johnson,ATH,24,5,96.89361851332399,14.0,5.0,6.1,"Jacksonville, FL",Trinity Christian Academy,FL,137850,industry_comparison
2018,Lorenzo Lingard,RB,27,5,96.71113838242171,13.0,5.0,6.1,"Orange City, FL",University,FL,80103,industry_comparison
2018,Ricky Slade,RB,28,5,96.66723936418887,37.0,4.0,6.0,"Woodbridge, VA",C. D. Hylton,VA,100349,industry_comparison
2018,Devon Williams,WR,31,5,96.51247078073865,47.0,4.0,6.0,"Lancaster, CA",Antelope Valley,CA,36491,industry_comparison
2018,Brevin Jordan,TE,34,4,96.36125525946704,49.0,4.0,6.0,"Las Vegas, NV",Bishop Gorman,NV,141771,industry_comparison
2018,Justyn Ross,WR,37,4,96.28950444132772,15.0,5.0,6.1,"Phenix City, AL",Central,AL,70074,industry_comparison
2018,Jaelen Gill,RB,38,4,96.2382889200561,41.0,4.0,6.0,"Westerville, OH",Westerville South,OH,52818,industry_comparison
2018,James Cook,RB,39,4,96.18425666199158,22.0,5.0,6.1,"Miami, FL",Miami Central,FL,55449,industry_comparison
